ano,data_dados,id_estacao,precipitacao_total,temperatura_max,temperatura_min
2023,2023-02-14,A621,0.0,25.2,23.9
2023,2023-02-14,A621,0.2,24.6,23.9
2023,2023-02-14,A621,0.0,23.7,23.1
2023,2023-02-14,A621,0.0,29.5,27.1
2023,2023-02-14,A621,0.0,22.6,22.3
2023,2023-02-13,A621,0.0,31.8,30.4
2023,2023-02-13,A621,0.0,29.2,27.7
2023,2023-02-13,A621,0.0,31.1,29.6
2023,2023-02-13,A621,0.0,32.6,30.8
2023,2023-02-13,A621,0.2,30.1,28.3
2023,2023-02-13,A621,0.0,33.7,32.0
2023,2023-02-13,A621,0.0,33.2,30.8
2023,2023-02-13,A621,0.0,31.2,29.0
2023,2023-02-13,A621,0.0,23.5,23.0
2023,2023-02-13,A621,0.0,24.8,23.2
2023,2023-02-13,A621,0.0,27.7,27.2
2023,2023-02-13,A621,0.0,23.9,23.7
2023,2023-02-13,A621,0.0,28.7,26.7
2023,2023-02-13,A621,0.0,23.2,22.9
2023,2023-02-13,A621,0.0,23.3,22.9
2023,2023-02-13,A621,0.0,24.4,23.9
2023,2023-02-13,A621,0.0,24.9,24.1
2023,2023-02-13,A621,0.0,24.3,23.6
2023,2023-02-13,A621,0.0,27.6,26.6
2023,2023-02-13,A621,0.0,24.0,23.3
2023,2023-02-13,A621,0.0,24.6,24.3
2023,2023-02-13,A621,0.0,24.5,23.8
2023,2023-02-13,A621,0.0,27.2,24.8
2023,2023-02-13,A621,1.6,26.6,24.8
2023,2023-02-12,A621,0.0,29.6,28.6
2023,2023-02-12,A621,0.0,31.7,30.9
2023,2023-02-12,A621,0.2,31.2,29.4
2023,2023-02-12,A621,0.0,31.7,30.4
2023,2023-02-12,A621,1.6,22.9,22.5
2023,2023-02-12,A621,0.0,23.0,22.5
2023,2023-02-12,A621,0.0,23.9,23.5
2023,2023-02-12,A621,0.0,25.0,24.2
2023,2023-02-12,A621,0.0,22.9,22.7
2023,2023-02-12,A621,0.0,22.9,22.7
2023,2023-02-12,A621,0.0,23.0,22.9
2023,2023-02-12,A621,0.0,23.0,22.9
2023,2023-02-12,A621,1.6,23.2,22.9
2023,2023-02-12,A621,0.8,23.2,22.9
2023,2023-02-12,A621,0.0,23.1,22.9
2023,2023-02-12,A621,0.6,23.1,22.9
2023,2023-02-12,A621,0.0,28.6,27.1
2023,2023-02-12,A621,1.4,27.3,24.3
2023,2023-02-12,A621,0.0,28.4,25.3
2023,2023-02-12,A621,0.0,31.0,27.3
2023,2023-02-12,A621,0.0,23.6,22.8
2023,2023-02-12,A621,0.0,25.3,23.8
2023,2023-02-12,A621,1.4,25.1,24.8
2023,2023-02-12,A621,0.0,25.2,24.8
2023,2023-02-11,A621,0.0,31.2,29.4
2023,2023-02-11,A621,0.0,29.4,28.4
2023,2023-02-11,A621,0.0,31.5,30.5
2023,2023-02-11,A621,0.0,31.4,30.6
2023,2023-02-11,A621,0.0,31.6,30.8
2023,2023-02-11,A621,0.0,31.8,30.0
2023,2023-02-11,A621,0.0,29.6,28.0
2023,2023-02-11,A621,0.2,31.3,29.5
2023,2023-02-11,A621,0.0,22.4,22.0
2023,2023-02-11,A621,0.0,23.6,23.0
2023,2023-02-11,A621,0.0,23.4,23.0
2023,2023-02-11,A621,4.2,24.4,23.5
2023,2023-02-11,A621,0.0,22.1,21.7
2023,2023-02-11,A621,0.0,23.2,22.7
2023,2023-02-11,A621,0.0,22.8,22.4
2023,2023-02-11,A621,2.6,28.4,24.4
2023,2023-02-11,A621,0.8,22.4,22.1
2023,2023-02-11,A621,0.0,24.1,22.1
2023,2023-02-11,A621,0.0,23.3,23.1
2023,2023-02-11,A621,0.0,27.1,24.1
2023,2023-02-11,A621,0.0,28.1,26.6
2023,2023-02-11,A621,0.0,23.1,22.3
2023,2023-02-11,A621,0.0,22.2,21.8
2023,2023-02-11,A621,2.4,23.6,22.8
2023,2023-02-10,A621,0.0,33.0,30.5
2023,2023-02-10,A621,0.0,33.4,30.0
2023,2023-02-10,A621,0.0,34.5,32.7
2023,2023-02-10,A621,0.0,34.3,32.8
2023,2023-02-10,A621,0.0,30.5,28.6
2023,2023-02-10,A621,0.0,33.3,31.9
2023,2023-02-10,A621,0.0,26.0,24.0
2023,2023-02-10,A621,0.0,26.8,24.2
2023,2023-02-10,A621,0.0,27.4,25.2
2023,2023-02-10,A621,0.8,30.2,26.2
2023,2023-02-10,A621,0.0,24.0,22.7
2023,2023-02-10,A621,17.8,22.5,21.4
2023,2023-02-10,A621,17.6,25.3,21.4
2023,2023-02-10,A621,0.0,22.8,22.4
2023,2023-02-10,A621,0.0,22.8,21.9
2023,2023-02-10,A621,0.0,29.1,24.9
2023,2023-02-10,A621,0.0,28.9,26.9
2023,2023-02-10,A621,2.2,22.6,22.1
2023,2023-02-10,A621,0.0,27.4,27.1
2023,2023-02-10,A621,0.0,22.0,21.6
2023,2023-02-10,A621,0.0,25.4,23.3
2023,2023-02-10,A621,0.0,25.2,21.8
2023,2023-02-10,A621,0.0,22.1,21.8
2023,2023-02-10,A621,0.0,27.4,26.8
2023,2023-02-09,A621,0.0,30.5,28.2
2023,2023-02-09,A621,0.0,29.9,29.1
2023,2023-02-09,A621,0.0,30.9,29.6
2023,2023-02-09,A621,0.0,31.3,30.0
2023,2023-02-09,A621,0.0,29.2,28.0
2023,2023-02-09,A621,0.0,30.9,29.9
2023,2023-02-09,A621,0.0,30.2,29.5
2023,2023-02-09,A621,0.0,31.2,30.1
2023,2023-02-09,A621,0.0,23.4,23.0
2023,2023-02-09,A621,0.0,22.9,22.2
2023,2023-02-09,A621,0.0,22.4,21.7
2023,2023-02-09,A621,0.0,28.8,26.7
2023,2023-02-09,A621,0.0,21.8,21.4
2023,2023-02-09,A621,0.0,23.0,22.4
2023,2023-02-09,A621,0.0,24.0,23.4
2023,2023-02-09,A621,0.0,25.8,24.4
2023,2023-02-09,A621,0.0,28.1,27.4
2023,2023-02-09,A621,0.0,23.4,22.9
2023,2023-02-09,A621,0.0,23.2,22.9
2023,2023-02-09,A621,0.0,25.1,23.9
2023,2023-02-09,A621,0.0,24.4,21.6
2023,2023-02-09,A621,0.2,27.3,25.6
2023,2023-02-09,A621,0.0,23.6,23.3
2023,2023-02-09,A621,0.0,27.7,27.3
2023,2023-02-08,A621,0.2,28.8,27.9
2023,2023-02-08,A621,0.0,30.2,28.0
2023,2023-02-08,A621,,,
2023,2023-02-08,A621,0.0,23.6,23.0
2023,2023-02-08,A621,2.6,23.3,23.0
2023,2023-02-08,A621,0.0,23.8,23.0
2023,2023-02-08,A621,16.8,23.2,23.0
2023,2023-02-08,A621,0.0,27.8,26.0
2023,2023-02-08,A621,0.0,23.2,22.5
2023,2023-02-08,A621,0.4,23.5,23.2
2023,2023-02-08,A621,0.0,23.4,23.2
2023,2023-02-08,A621,0.0,23.7,22.7
2023,2023-02-08,A621,0.0,24.6,23.7
2023,2023-02-08,A621,0.0,26.6,25.7
2023,2023-02-08,A621,0.0,28.4,27.4
2023,2023-02-08,A621,0.0,23.7,22.9
2023,2023-02-08,A621,0.0,25.5,24.9
2023,2023-02-08,A621,0.0,28.2,25.9
2023,2023-02-08,A621,0.0,23.4,23.1
2023,2023-02-08,A621,0.0,26.0,25.1
2023,2023-02-08,A621,0.0,25.6,25.1
2023,2023-02-08,A621,0.0,25.9,25.6
2023,2023-02-08,A621,0.0,26.0,25.6
2023,2023-02-08,A621,4.8,23.5,23.3
2023,2023-02-07,A621,0.0,32.0,30.4
2023,2023-02-07,A621,0.0,30.5,28.7
2023,2023-02-07,A621,0.0,32.1,29.7
2023,2023-02-07,A621,0.0,31.6,30.6
2023,2023-02-07,A621,0.0,32.1,30.4
2023,2023-02-07,A621,0.0,25.4,24.5
2023,2023-02-07,A621,18.6,23.7,23.2
2023,2023-02-07,A621,1.8,25.6,24.2
2023,2023-02-07,A621,0.0,26.2,24.7
2023,2023-02-07,A621,0.0,27.4,25.7
2023,2023-02-07,A621,0.0,26.5,25.4
2023,2023-02-07,A621,0.0,25.7,25.4
2023,2023-02-07,A621,0.2,26.8,25.4
2023,2023-02-07,A621,0.0,25.7,24.9
2023,2023-02-07,A621,11.6,30.8,24.9
2023,2023-02-07,A621,0.0,26.7,24.9
2023,2023-02-07,A621,0.0,25.8,24.1
2023,2023-02-07,A621,13.0,24.2,23.6
2023,2023-02-07,A621,2.8,27.6,25.6
2023,2023-02-07,A621,0.0,28.8,27.3
2023,2023-02-07,A621,0.0,24.1,23.8
2023,2023-02-07,A621,0.0,26.9,23.8
2023,2023-02-07,A621,0.0,24.5,23.8
2023,2023-02-07,A621,0.0,26.7,25.8
2023,2023-02-06,A621,0.0,33.3,32.9
2023,2023-02-06,A621,0.0,30.9,29.4
2023,2023-02-06,A621,0.0,32.8,32.0
2023,2023-02-06,A621,0.0,32.5,30.6
2023,2023-02-06,A621,0.0,32.9,31.6
2023,2023-02-06,A621,0.0,31.7,29.8
2023,2023-02-06,A621,0.0,30.1,28.9
2023,2023-02-06,A621,0.0,30.9,29.9
2023,2023-02-06,A621,0.0,28.9,27.6
2023,2023-02-06,A621,0.0,30.8,29.8
2023,2023-02-06,A621,0.0,29.7,26.0
2023,2023-02-06,A621,0.0,24.4,23.5
2023,2023-02-06,A621,0.0,24.2,23.5
2023,2023-02-06,A621,0.0,26.0,23.2
2023,2023-02-06,A621,0.0,25.1,24.2
2023,2023-02-06,A621,0.0,23.2,22.7
2023,2023-02-06,A621,0.0,23.0,22.7
2023,2023-02-06,A621,0.0,27.1,25.7
2023,2023-02-06,A621,0.0,28.7,26.7
2023,2023-02-06,A621,0.0,23.5,22.9
2023,2023-02-06,A621,0.0,24.2,23.9
2023,2023-02-06,A621,0.0,24.8,24.1
2023,2023-02-06,A621,0.0,24.4,23.6
2023,2023-02-06,A621,0.0,24.9,24.3
2023,2023-02-05,A621,0.0,34.9,31.8
2023,2023-02-05,A621,0.0,28.9,28.1
2023,2023-02-05,A621,0.0,36.5,34.2
2023,2023-02-05,A621,0.0,33.1,31.6
2023,2023-02-05,A621,0.0,36.5,35.2
2023,2023-02-05,A621,0.0,31.8,29.9
2023,2023-02-05,A621,0.4,31.8,27.8
2023,2023-02-05,A621,0.0,35.0,33.1
2023,2023-02-05,A621,0.0,35.7,34.4
2023,2023-02-05,A621,0.2,25.8,24.0
2023,2023-02-05,A621,0.0,24.7,24.0
2023,2023-02-05,A621,0.0,25.0,24.5
2023,2023-02-05,A621,0.0,28.2,27.5
2023,2023-02-05,A621,0.0,24.4,23.7
2023,2023-02-05,A621,0.0,24.2,23.9
2023,2023-02-05,A621,0.0,24.7,23.9
2023,2023-02-05,A621,0.0,27.1,24.1
2023,2023-02-05,A621,0.0,27.0,25.1
2023,2023-02-05,A621,0.0,28.2,27.1
2023,2023-02-05,A621,0.0,30.4,27.1
2023,2023-02-05,A621,0.0,27.6,26.6
2023,2023-02-05,A621,0.0,24.1,23.8
2023,2023-02-05,A621,0.0,24.7,23.8
2023,2023-02-05,A621,0.2,27.8,25.8
2023,2023-02-04,A621,0.0,35.9,34.6
2023,2023-02-04,A621,0.0,31.7,29.9
2023,2023-02-04,A621,0.0,37.5,36.5
2023,2023-02-04,A621,0.0,30.0,28.2
2023,2023-02-04,A621,0.0,37.3,32.8
2023,2023-02-04,A621,0.0,33.1,31.4
2023,2023-02-04,A621,0.0,31.0,29.3
2023,2023-02-04,A621,0.0,37.7,36.5
2023,2023-02-04,A621,0.0,31.9,28.9
2023,2023-02-04,A621,0.0,34.9,32.4
2023,2023-02-04,A621,0.0,32.8,31.9
2023,2023-02-04,A621,0.0,37.5,36.5
2023,2023-02-04,A621,0.0,36.8,35.2
2023,2023-02-04,A621,0.0,24.0,23.5
2023,2023-02-04,A621,0.0,26.9,23.7
2023,2023-02-04,A621,0.0,25.5,24.7
2023,2023-02-04,A621,0.0,24.0,23.9
2023,2023-02-04,A621,0.0,24.7,24.1
2023,2023-02-04,A621,0.0,25.3,24.6
2023,2023-02-04,A621,0.0,27.0,26.3
2023,2023-02-04,A621,0.0,24.0,23.8
2023,2023-02-04,A621,0.0,24.2,23.8
2023,2023-02-04,A621,0.0,24.0,23.8
2023,2023-02-04,A621,0.0,28.3,26.8
2023,2023-02-03,A621,0.0,30.5,28.4
2023,2023-02-03,A621,0.0,29.1,28.4
2023,2023-02-03,A621,0.0,34.3,27.6
2023,2023-02-03,A621,0.0,30.0,28.1
2023,2023-02-03,A621,0.0,34.5,33.0
2023,2023-02-03,A621,0.0,35.0,33.7
2023,2023-02-03,A621,0.2,31.2,29.8
2023,2023-02-03,A621,0.0,34.0,33.5
2023,2023-02-03,A621,0.0,33.4,31.2
2023,2023-02-03,A621,0.0,23.5,23.0
2023,2023-02-03,A621,0.0,27.4,25.0
2023,2023-02-03,A621,0.0,24.3,23.2
2023,2023-02-03,A621,0.0,25.1,24.2
2023,2023-02-03,A621,0.0,28.3,26.2
2023,2023-02-03,A621,0.0,24.4,23.7
2023,2023-02-03,A621,0.0,24.2,23.4
2023,2023-02-03,A621,0.0,26.2,24.4
2023,2023-02-03,A621,0.0,30.9,27.4
2023,2023-02-03,A621,0.0,24.9,23.9
2023,2023-02-03,A621,0.0,28.1,26.9
2023,2023-02-03,A621,0.0,24.1,23.1
2023,2023-02-03,A621,0.0,24.5,23.3
2023,2023-02-03,A621,0.0,24.2,23.3
2023,2023-02-03,A621,0.0,26.2,24.8
2023,2023-02-02,A621,0.0,33.9,32.9
2023,2023-02-02,A621,0.0,33.5,31.6
2023,2023-02-02,A621,0.0,34.3,32.3
2023,2023-02-02,A621,0.2,31.7,29.4
2023,2023-02-02,A621,0.0,29.6,28.2
2023,2023-02-02,A621,0.0,34.5,33.2
2023,2023-02-02,A621,0.0,34.2,33.2
2023,2023-02-02,A621,0.0,23.8,23.0
2023,2023-02-02,A621,0.0,24.1,23.5
2023,2023-02-02,A621,0.0,28.1,25.5
2023,2023-02-02,A621,0.0,26.4,25.5
2023,2023-02-02,A621,0.0,23.5,23.2
2023,2023-02-02,A621,0.2,27.1,25.2
2023,2023-02-02,A621,0.0,28.5,27.2
2023,2023-02-02,A621,0.0,32.3,27.2
2023,2023-02-02,A621,0.4,24.4,23.7
2023,2023-02-02,A621,0.2,24.0,23.4
2023,2023-02-02,A621,0.0,25.6,23.4
2023,2023-02-02,A621,0.8,25.2,24.4
2023,2023-02-02,A621,0.0,27.3,26.4
2023,2023-02-02,A621,0.0,23.8,22.9
2023,2023-02-02,A621,0.0,26.1,24.6
2023,2023-02-02,A621,0.0,24.0,23.3
2023,2023-02-02,A621,0.2,27.6,25.3
2023,2023-02-01,A621,0.0,29.4,28.9
2023,2023-02-01,A621,0.0,33.6,32.1
2023,2023-02-01,A621,0.0,34.8,29.0
2023,2023-02-01,A621,0.0,31.0,28.9
2023,2023-02-01,A621,0.0,29.1,27.6
2023,2023-02-01,A621,0.0,29.0,27.9
2023,2023-02-01,A621,0.0,34.9,33.5
2023,2023-02-01,A621,0.0,30.0,28.9
2023,2023-02-01,A621,0.0,35.3,34.2
2023,2023-02-01,A621,0.0,28.8,28.3
2023,2023-02-01,A621,0.0,28.5,27.8
2023,2023-02-01,A621,0.0,29.0,28.2
2023,2023-02-01,A621,0.0,32.6,30.7
2023,2023-02-01,A621,0.0,23.6,23.0
2023,2023-02-01,A621,0.0,26.6,24.0
2023,2023-02-01,A621,0.0,24.8,23.5
2023,2023-02-01,A621,0.0,27.4,26.5
2023,2023-02-01,A621,0.0,28.4,27.2
2023,2023-02-01,A621,0.0,27.9,27.4
2023,2023-02-01,A621,0.0,24.0,22.9
2023,2023-02-01,A621,0.0,27.5,27.1
2023,2023-02-01,A621,0.0,29.7,27.1
2023,2023-02-01,A621,0.0,26.9,24.6
2023,2023-02-01,A621,0.0,27.7,26.6
2023,2023-01-31,A621,0.0,32.7,31.0
2023,2023-01-31,A621,0.2,31.7,30.0
2023,2023-01-31,A621,0.0,34.4,32.8
2023,2023-01-31,A621,0.0,35.6,33.7
2023,2023-01-31,A621,0.0,33.8,33.2
2023,2023-01-31,A621,0.0,32.8,31.5
2023,2023-01-31,A621,0.0,34.9,33.9
2023,2023-01-31,A621,0.0,35.6,34.5
2023,2023-01-31,A621,0.0,33.6,32.5
2023,2023-01-31,A621,0.4,24.3,24.0
2023,2023-01-31,A621,0.0,25.5,22.5
2023,2023-01-31,A621,0.0,22.9,22.5
2023,2023-01-31,A621,0.0,24.4,23.5
2023,2023-01-31,A621,0.0,27.3,25.5
2023,2023-01-31,A621,0.0,22.7,22.2
2023,2023-01-31,A621,0.0,22.6,22.2
2023,2023-01-31,A621,0.0,30.4,27.2
2023,2023-01-31,A621,0.0,23.4,22.7
2023,2023-01-31,A621,0.0,23.6,23.1
2023,2023-01-31,A621,0.0,27.7,27.1
2023,2023-01-31,A621,0.0,31.6,27.3
2023,2023-01-31,A621,0.0,23.3,22.8
2023,2023-01-31,A621,0.0,23.1,22.8
2023,2023-01-31,A621,0.0,24.4,23.8
2023,2023-01-30,A621,0.0,35.0,33.8
2023,2023-01-30,A621,0.0,34.1,32.8
2023,2023-01-30,A621,0.0,32.5,31.0
2023,2023-01-30,A621,0.0,35.0,32.4
2023,2023-01-30,A621,0.0,33.3,31.5
2023,2023-01-30,A621,0.0,31.9,29.4
2023,2023-01-30,A621,0.0,29.6,28.3
2023,2023-01-30,A621,0.0,23.6,23.0
2023,2023-01-30,A621,0.0,28.4,27.0
2023,2023-01-30,A621,0.0,23.7,23.5
2023,2023-01-30,A621,0.0,23.8,23.5
2023,2023-01-30,A621,0.0,23.6,23.2
2023,2023-01-30,A621,0.6,23.7,23.2
2023,2023-01-30,A621,0.0,23.5,23.2
2023,2023-01-30,A621,0.0,25.3,24.2
2023,2023-01-30,A621,0.4,26.2,24.7
2023,2023-01-30,A621,0.0,24.4,23.4
2023,2023-01-30,A621,0.0,23.6,23.1
2023,2023-01-30,A621,0.0,23.5,23.1
2023,2023-01-30,A621,2.0,24.8,24.1
2023,2023-01-30,A621,0.0,31.3,25.1
2023,2023-01-30,A621,0.0,23.5,23.3
2023,2023-01-30,A621,0.0,23.7,23.3
2023,2023-01-30,A621,0.0,27.2,25.3
2023,2023-01-29,A621,0.0,33.6,32.4
2023,2023-01-29,A621,0.0,32.5,31.5
2023,2023-01-29,A621,0.0,33.7,32.8
2023,2023-01-29,A621,0.0,34.5,31.3
2023,2023-01-29,A621,0.0,32.6,30.1
2023,2023-01-29,A621,0.2,30.6,28.5
2023,2023-01-29,A621,0.2,23.3,23.0
2023,2023-01-29,A621,0.0,23.2,23.0
2023,2023-01-29,A621,0.0,23.1,22.5
2023,2023-01-29,A621,5.6,31.6,22.5
2023,2023-01-29,A621,3.0,23.1,22.5
2023,2023-01-29,A621,0.0,29.0,27.5
2023,2023-01-29,A621,0.0,23.5,23.2
2023,2023-01-29,A621,0.0,23.5,23.2
2023,2023-01-29,A621,0.0,23.4,22.7
2023,2023-01-29,A621,0.0,23.3,22.7
2023,2023-01-29,A621,0.0,22.7,22.4
2023,2023-01-29,A621,0.0,25.2,23.4
2023,2023-01-29,A621,2.8,23.1,22.9
2023,2023-01-29,A621,20.6,22.7,22.1
2023,2023-01-29,A621,0.0,23.4,23.1
2023,2023-01-29,A621,0.0,27.6,25.1
2023,2023-01-29,A621,0.0,22.8,22.6
2023,2023-01-29,A621,0.0,23.6,23.3
2023,2023-01-28,A621,0.0,34.1,32.2
2023,2023-01-28,A621,0.0,32.5,31.6
2023,2023-01-28,A621,0.0,31.7,30.5
2023,2023-01-28,A621,0.0,34.1,29.4
2023,2023-01-28,A621,0.0,30.5,28.3
2023,2023-01-28,A621,0.0,34.5,32.9
2023,2023-01-28,A621,0.0,30.8,29.8
2023,2023-01-28,A621,0.0,26.6,26.0
2023,2023-01-28,A621,0.0,24.4,23.5
2023,2023-01-28,A621,0.0,26.8,26.5
2023,2023-01-28,A621,0.0,27.0,26.5
2023,2023-01-28,A621,0.0,28.7,27.5
2023,2023-01-28,A621,0.0,23.1,22.7
2023,2023-01-28,A621,0.0,27.7,26.7
2023,2023-01-28,A621,0.0,27.2,26.7
2023,2023-01-28,A621,0.0,23.1,22.4
2023,2023-01-28,A621,16.4,24.0,22.4
2023,2023-01-28,A621,0.0,26.2,24.4
2023,2023-01-28,A621,0.0,23.5,23.1
2023,2023-01-28,A621,0.0,26.8,23.1
2023,2023-01-28,A621,5.4,29.6,24.1
2023,2023-01-28,A621,1.0,23.0,22.6
2023,2023-01-28,A621,3.6,23.1,22.6
2023,2023-01-28,A621,0.0,22.7,22.3
2023,2023-01-27,A621,0.0,32.4,31.3
2023,2023-01-27,A621,0.0,30.7,29.0
2023,2023-01-27,A621,0.0,32.6,31.3
2023,2023-01-27,A621,0.0,32.5,30.6
2023,2023-01-27,A621,0.0,32.0,30.5
2023,2023-01-27,A621,0.0,31.6,29.4
2023,2023-01-27,A621,0.0,29.9,28.1
2023,2023-01-27,A621,0.0,29.1,28.0
2023,2023-01-27,A621,0.0,24.1,23.0
2023,2023-01-27,A621,0.0,23.3,22.5
2023,2023-01-27,A621,0.0,23.6,22.5
2023,2023-01-27,A621,0.0,26.9,25.5
2023,2023-01-27,A621,0.0,28.1,27.5
2023,2023-01-27,A621,0.0,24.4,23.2
2023,2023-01-27,A621,0.0,25.7,23.2
2023,2023-01-27,A621,0.0,25.1,24.2
2023,2023-01-27,A621,0.0,27.5,27.2
2023,2023-01-27,A621,0.0,23.0,22.7
2023,2023-01-27,A621,0.0,28.7,26.9
2023,2023-01-27,A621,0.0,25.3,23.1
2023,2023-01-27,A621,0.0,25.6,25.1
2023,2023-01-27,A621,0.0,26.3,25.1
2023,2023-01-27,A621,0.0,22.9,22.3
2023,2023-01-27,A621,0.0,25.1,24.3
2023,2023-01-26,A621,0.0,28.8,27.8
2023,2023-01-26,A621,0.0,30.6,29.1
2023,2023-01-26,A621,0.0,29.8,28.4
2023,2023-01-26,A621,0.0,29.6,27.8
2023,2023-01-26,A621,0.0,30.4,28.5
2023,2023-01-26,A621,0.0,24.9,22.5
2023,2023-01-26,A621,0.0,27.5,25.5
2023,2023-01-26,A621,0.0,28.0,26.5
2023,2023-01-26,A621,0.0,20.7,20.2
2023,2023-01-26,A621,0.0,24.6,21.2
2023,2023-01-26,A621,0.0,27.4,26.2
2023,2023-01-26,A621,0.0,20.1,19.7
2023,2023-01-26,A621,0.0,21.0,20.7
2023,2023-01-26,A621,0.0,24.3,20.9
2023,2023-01-26,A621,0.0,24.7,23.9
2023,2023-01-26,A621,0.0,25.0,23.9
2023,2023-01-26,A621,0.0,20.4,20.1
2023,2023-01-26,A621,0.0,25.8,24.6
2023,2023-01-26,A621,0.0,26.0,25.3
2023,2023-01-26,A621,0.0,28.5,27.3
2023,2023-01-26,A621,0.0,28.1,27.3
2023,2023-01-26,A621,0.0,21.2,19.8
2023,2023-01-26,A621,0.0,20.2,19.8
2023,2023-01-26,A621,0.0,26.3,25.8
2023,2023-01-25,A621,0.0,30.2,29.0
2023,2023-01-25,A621,0.0,30.5,28.3
2023,2023-01-25,A621,0.0,30.3,29.3
2023,2023-01-25,A621,0.0,30.5,29.1
2023,2023-01-25,A621,0.0,29.5,28.3
2023,2023-01-25,A621,0.0,30.4,29.4
2023,2023-01-25,A621,0.0,30.5,29.4
2023,2023-01-25,A621,0.0,23.6,23.0
2023,2023-01-25,A621,0.0,24.6,24.0
2023,2023-01-25,A621,0.0,27.3,26.0
2023,2023-01-25,A621,0.0,22.3,21.5
2023,2023-01-25,A621,0.2,28.6,27.5
2023,2023-01-25,A621,0.0,23.8,23.2
2023,2023-01-25,A621,0.0,24.6,21.7
2023,2023-01-25,A621,0.0,24.1,23.4
2023,2023-01-25,A621,0.0,26.1,24.4
2023,2023-01-25,A621,0.0,28.2,26.4
2023,2023-01-25,A621,0.0,22.8,22.1
2023,2023-01-25,A621,0.0,24.4,24.1
2023,2023-01-25,A621,0.0,23.4,22.6
2023,2023-01-25,A621,0.0,26.4,24.6
2023,2023-01-25,A621,0.0,21.8,21.3
2023,2023-01-25,A621,0.0,25.0,24.3
2023,2023-01-25,A621,0.0,28.7,27.3
2023,2023-01-24,A621,0.0,29.7,28.3
2023,2023-01-24,A621,0.0,28.6,27.9
2023,2023-01-24,A621,0.0,29.0,27.6
2023,2023-01-24,A621,0.0,29.1,28.2
2023,2023-01-24,A621,0.0,30.4,28.8
2023,2023-01-24,A621,0.0,31.2,29.1
2023,2023-01-24,A621,0.0,24.7,24.0
2023,2023-01-24,A621,0.0,28.4,27.5
2023,2023-01-24,A621,0.0,23.7,23.2
2023,2023-01-24,A621,0.4,24.5,24.2
2023,2023-01-24,A621,0.2,24.6,24.2
2023,2023-01-24,A621,0.0,23.9,23.7
2023,2023-01-24,A621,0.0,23.9,23.7
2023,2023-01-24,A621,0.0,25.7,24.7
2023,2023-01-24,A621,0.0,28.4,25.7
2023,2023-01-24,A621,0.0,26.7,25.7
2023,2023-01-24,A621,0.0,27.6,26.7
2023,2023-01-24,A621,0.4,25.0,24.4
2023,2023-01-24,A621,0.0,23.8,23.6
2023,2023-01-24,A621,0.0,23.6,23.3
2023,2023-01-24,A621,0.0,24.7,23.3
2023,2023-01-24,A621,0.0,26.1,25.3
2023,2023-01-24,A621,1.8,26.3,24.8
2023,2023-01-24,A621,0.0,26.5,25.8
2023,2023-01-23,A621,0.0,35.3,34.1
2023,2023-01-23,A621,0.0,32.6,30.3
2023,2023-01-23,A621,0.0,35.5,30.9
2023,2023-01-23,A621,0.0,30.5,29.0
2023,2023-01-23,A621,0.0,33.6,32.4
2023,2023-01-23,A621,0.0,34.4,33.1
2023,2023-01-23,A621,0.0,22.9,22.0
2023,2023-01-23,A621,0.0,22.7,22.5
2023,2023-01-23,A621,0.0,22.8,22.5
2023,2023-01-23,A621,0.0,23.2,22.5
2023,2023-01-23,A621,0.0,29.8,26.5
2023,2023-01-23,A621,0.0,26.5,24.2
2023,2023-01-23,A621,0.0,23.1,22.4
2023,2023-01-23,A621,0.2,25.2,24.4
2023,2023-01-23,A621,0.0,26.5,22.9
2023,2023-01-23,A621,0.0,22.5,22.1
2023,2023-01-23,A621,0.6,24.8,23.1
2023,2023-01-23,A621,49.8,31.5,21.6
2023,2023-01-23,A621,0.0,23.2,22.6
2023,2023-01-23,A621,0.0,25.1,24.6
2023,2023-01-23,A621,0.0,25.1,24.6
2023,2023-01-23,A621,0.0,23.1,22.3
2023,2023-01-23,A621,29.4,23.5,20.8
2023,2023-01-23,A621,0.0,24.2,22.8
2023,2023-01-22,A621,0.0,33.6,31.9
2023,2023-01-22,A621,0.0,31.5,30.1
2023,2023-01-22,A621,0.0,32.8,31.0
2023,2023-01-22,A621,0.0,31.7,29.3
2023,2023-01-22,A621,0.0,29.8,27.7
2023,2023-01-22,A621,0.0,33.6,31.8
2023,2023-01-22,A621,0.0,33.5,31.9
2023,2023-01-22,A621,0.0,29.7,28.4
2023,2023-01-22,A621,0.0,30.6,29.5
2023,2023-01-22,A621,0.0,33.2,31.2
2023,2023-01-22,A621,0.0,20.5,20.0
2023,2023-01-22,A621,0.0,20.8,20.0
2023,2023-01-22,A621,0.0,21.4,21.0
2023,2023-01-22,A621,0.0,21.1,20.2
2023,2023-01-22,A621,0.0,21.6,21.2
2023,2023-01-22,A621,0.0,21.6,20.7
2023,2023-01-22,A621,0.0,21.9,21.7
2023,2023-01-22,A621,0.0,21.8,21.4
2023,2023-01-22,A621,0.0,25.9,23.4
2023,2023-01-22,A621,0.0,22.5,21.9
2023,2023-01-22,A621,0.0,28.3,25.9
2023,2023-01-22,A621,0.0,22.2,21.1
2023,2023-01-22,A621,0.0,28.4,24.6
2023,2023-01-22,A621,0.0,23.4,20.8
2023,2023-01-21,A621,0.0,28.6,27.9
